Date,EMBI_Global,EMBI_LATINO,EMBI_ARG,EMBI_BRA,EMBI_CHL,EMBI_COL,EMBI_ECU,EMBI_MEX,EMBI_PER,EMBI_PAN,EMBI_URY,EMBI_VEN
2023-07-19,3.54266,3.91128,20.55192,2.19959,1.28805,3.29941,18.12209,3.76141,1.7256,2.07452,1.05321,467.51933
2023-07-20,3.51358,3.89894,20.3903,2.16893,1.25176,3.28388,18.40321,3.79171,1.71677,2.05837,1.01318,472.14231
2023-07-21,3.506,3.87809,20.04557,2.14705,1.24135,3.28041,18.39679,3.75256,1.73357,2.05261,1.00989,475.59803
2023-07-24,3.46674,3.83928,19.52964,2.10362,1.218,3.2477,18.56649,3.73151,1.72515,2.01737,0.98472,479.0507
2023-07-25,3.49005,3.86685,19.60671,2.10819,1.23079,3.2724,18.67326,3.8076,1.754,2.03546,0.99729,482.61153
2023-07-26,3.48727,3.86925,19.85895,2.06027,1.22695,3.26356,19.08071,3.77972,1.73194,2.0241,0.97796,486.23803
2023-07-27,3.36517,3.78596,20.00192,1.98278,1.16548,3.16269,19.46418,3.60167,1.64894,1.93873,0.89477,493.64935
2023-07-28,3.38909,3.78759,19.61657,2.00737,1.19442,3.17828,19.25862,3.55071,1.68539,1.96914,0.93146,497.46086
2023-07-31,3.34375,3.74588,19.82299,1.97355,1.18919,3.13143,19.33781,3.5396,1.62853,1.94681,0.89415,388.00159
2023-08-01,3.36068,3.75868,20.06102,1.96968,1.16746,3.13426,19.70887,3.63133,1.61762,1.91993,0.8443,390.28206
2023-08-02,3.42525,3.81082,20.09165,2.01502,1.20641,3.16752,20.1813,3.66977,1.6267,1.95532,0.86191,392.61048
2023-08-03,3.42345,3.81465,20.19379,2.01011,1.20215,3.17541,20.35171,3.63998,1.61767,1.94328,0.84787,399.72582
2023-08-04,3.47525,3.85117,20.16003,2.0733,1.25701,3.18178,19.75839,3.66563,1.67943,1.99925,0.89353,402.25365
2023-08-07,3.44028,3.84432,20.12753,2.08005,1.24003,3.16758,19.97267,3.66207,1.65353,1.98628,0.88928,404.68382
2023-08-08,3.45411,3.8645,20.09817,2.11293,1.25445,3.17773,20.3284,3.69305,1.65188,1.99612,0.8877,407.18581
2023-08-09,3.45832,3.85231,19.47638,2.13857,1.2643,3.18048,19.9426,3.70316,1.6543,2.01473,0.91737,409.70578
2023-08-10,3.36378,3.75998,19.06329,2.0566,1.1979,3.09784,19.00005,3.64404,1.59531,1.95292,0.85845,417.53152
2023-08-11,3.35983,3.73923,19.16654,2.03762,1.20004,3.08897,18.2229,3.65235,1.58971,1.95866,0.85526,418.82639
2023-08-14,3.42218,3.80415,20.88082,2.07547,1.21341,3.12803,18.45759,3.67356,1.61656,1.9878,0.87092,421.49938
2023-08-15,3.51552,3.90389,22.05648,2.15233,1.25879,3.20311,19.03664,3.68596,1.67319,2.041,0.92787,424.24806
2023-08-16,3.49967,3.9016,22.1026,2.13609,1.27679,3.21578,18.08038,3.73317,1.67027,2.03522,0.92992,427.02311
2023-08-17,3.55687,3.9403,21.69406,2.18989,1.31628,3.27434,17.73706,3.80732,1.71748,2.08488,0.96945,435.6455
2023-08-18,3.5801,3.96184,21.17263,2.19972,1.34969,3.31159,18.13976,3.8336,1.74781,2.11892,0.97641,438.60298
2023-08-21,3.57179,3.9363,21.11322,2.16518,1.34033,3.31347,17.50371,3.8177,1.72951,2.1494,0.96395,405.89362
2023-08-22,3.55525,3.90784,20.40416,2.15132,1.33196,3.32269,17.56439,3.77099,1.72877,2.15144,0.97579,400.31585
2023-08-23,3.56709,3.9007,20.37568,2.17063,1.35799,3.31733,17.38053,3.73697,1.7412,2.15697,0.97425,405.65715
2023-08-24,3.49936,3.8933,20.70866,2.12089,1.34341,3.3518,17.56119,3.71954,1.71756,2.12681,0.95369,413.40714
2023-08-25,3.51989,3.90185,20.66104,2.10944,1.34689,3.42037,17.64769,3.70781,1.7231,2.12874,0.95495,384.71068
2023-08-28,3.5183,3.89364,20.50109,2.09282,1.3333,3.39668,17.66445,3.69032,1.71092,2.13349,0.94235,387.09515
2023-08-29,3.52616,3.88584,20.45503,2.10685,1.33055,3.3588,18.06113,3.63703,1.68962,2.1058,0.93487,387.18845
2023-08-30,3.50204,3.84247,20.73921,2.09694,1.32261,3.24391,18.15035,3.62241,1.64375,2.05724,0.8874,333.6058
2023-08-31,3.53206,3.85053,20.96607,2.1127,1.3098,3.21291,18.50245,3.64565,1.63518,2.0348,0.87992,342.20473
2023-09-01,3.49163,3.83208,20.85005,2.09861,1.27884,3.19671,19.0615,3.63252,1.59678,2.01078,0.8483,344.24576
2023-09-05,3.48738,3.83692,21.14606,2.10216,1.30358,3.22847,18.46558,3.60808,1.61572,2.04676,0.85494,346.26506
2023-09-06,3.5344,3.8904,21.65276,2.12575,1.34375,3.33595,17.70196,3.6728,1.6725,2.12807,0.93458,348.33114
2023-09-07,3.5633,3.89295,21.38691,2.15571,1.34398,3.36905,17.23567,3.63959,1.69257,2.13578,0.95624,350.2108
2023-09-08,3.51806,3.87222,21.50878,2.12365,1.33327,3.36356,17.20648,3.58726,1.69317,2.12311,0.93182,352.50956
2023-09-11,3.52238,3.88285,21.63498,2.12155,1.33295,3.40433,17.08861,3.60607,1.70851,2.12192,0.92384,354.69663
2023-09-12,3.55229,3.91422,21.70236,2.14013,1.35115,3.45246,17.74772,3.65864,1.74673,2.15562,0.93524,356.90451
2023-09-13,3.56217,3.90041,21.64062,2.12427,1.34252,3.41196,17.64913,3.62536,1.74936,2.1295,0.91107,348.93025
2023-09-14,3.51014,3.86504,21.60013,2.0863,1.32266,3.29675,17.54549,3.59506,1.71839,2.1074,0.89187,355.3248
2023-09-15,3.49854,3.85968,21.62478,2.08549,1.30695,3.2861,17.48554,3.61384,1.70596,2.1083,0.88342,357.36978
2023-09-18,3.54744,3.90714,21.75617,2.11654,1.34194,3.29624,17.66715,3.6872,1.74307,2.15851,0.93651,359.58699
2023-09-19,3.50856,3.8784,21.84072,2.08513,1.31104,3.23003,17.74736,3.66952,1.70244,2.13361,0.91265,362.33055
2023-09-20,3.4666,3.83865,22.44633,2.05284,1.29022,3.148,17.47612,3.62802,1.66376,2.10513,0.86855,364.56266
2023-09-21,3.5085,3.89566,23.46775,2.07045,1.28594,3.18026,17.76261,3.69257,1.66286,2.10813,0.87781,371.31801
2023-09-22,3.55701,3.92864,23.58207,2.08922,1.31908,3.21529,17.68534,3.7049,1.68885,2.14915,0.91797,379.16976
2023-09-25,3.52338,3.92085,23.72043,2.05174,1.28511,3.18547,17.75306,3.70382,1.6559,2.15241,0.91632,376.32286
2023-09-26,3.55965,3.97466,23.75608,2.07786,1.3087,3.25183,17.83249,3.75791,1.68163,2.21602,0.97375,379.35755
2023-09-27,3.55411,4.00804,23.91223,2.06909,1.31252,3.30132,17.94983,3.77602,1.70822,2.22784,1.00472,382.05389
2023-09-28,3.69189,4.06198,24.88604,2.09452,1.34815,3.36213,17.79873,3.80829,1.76178,2.23334,1.00846,386.48965
2023-09-29,3.61912,4.04443,25.38651,2.05658,1.34603,3.35317,17.88673,3.78223,1.74088,2.21142,0.97707,389.12048
2023-10-02,3.63658,4.07624,25.90207,2.05536,1.35234,3.38964,17.9814,3.78723,1.73681,2.2429,0.97183,391.75437
2023-10-03,3.69038,4.16824,26.42755,2.092,1.38938,3.51386,18.2351,3.8485,1.79128,2.30607,1.00835,386.00944
2023-10-04,3.80136,4.23145,27.00419,2.12503,1.43152,3.57675,18.33765,3.87606,1.81973,2.34334,1.0332,388.72033
2023-10-05,3.80357,4.26758,27.26046,2.14727,1.49945,3.62067,18.52508,3.89315,1.82615,2.35065,1.01169,400.85816
2023-10-06,3.78006,4.22079,26.74337,2.11829,1.45954,3.59638,18.37364,3.85028,1.79272,2.31033,0.97405,403.14867
2023-10-10,3.77281,4.20148,26.22337,2.08869,1.47477,3.58865,18.3809,3.8103,1.79273,2.30766,0.94242,403.09017
2023-10-11,3.76489,4.17051,25.23157,2.07036,1.51422,3.55316,18.44214,3.79047,1.79546,2.29121,0.95166,389.84212
2023-10-12,3.69924,4.1442,25.10388,2.03007,1.48869,3.54105,18.51412,3.77258,1.7625,2.25322,0.89646,395.20845
2023-10-13,3.77819,4.16947,25.08065,2.05074,1.54956,3.50378,18.39155,3.80298,1.81452,2.30132,0.92111,396.5871
2023-10-16,3.73207,4.11253,24.29652,2.04564,1.52233,3.46029,17.48113,3.76665,1.78408,2.28059,0.91473,399.31968
2023-10-17,3.69641,4.07192,23.75919,2.04391,1.51885,3.42974,17.33088,3.71666,1.77896,2.29115,0.89659,370.04685
2023-10-18,3.7257,4.07389,23.90388,2.02882,1.51022,3.43865,17.34495,3.70543,1.79035,2.31338,0.9007,371.76137
2023-10-19,3.73053,4.07078,24.00963,2.03533,1.48889,3.41711,17.49829,3.694,1.79136,2.30479,0.85573,184.86373
2023-10-20,3.78667,4.12586,24.15522,2.07124,1.52403,3.49691,17.57439,3.75271,1.8464,2.31035,0.90209,192.82106
2023-10-23,3.84853,4.15559,26.11978,2.04956,1.54221,3.43292,17.60247,3.78114,1.84473,2.28667,0.89767,201.36955
2023-10-24,3.75262,4.09305,24.97367,2.0341,1.53063,3.41492,17.5239,3.75803,1.82582,2.25485,0.86545,230.73525
2023-10-25,3.67533,4.04755,24.7677,1.99334,1.49468,3.38116,17.49924,3.71256,1.78251,2.21797,0.8396,223.83958
2023-10-26,3.7841,4.13694,25.31422,2.06295,1.54167,3.42462,17.59572,3.80716,1.83334,2.34128,0.92114,208.00178
2023-10-27,3.75859,4.15691,25.60046,2.07528,1.5524,3.43279,17.64116,3.825,1.82736,2.37325,0.92644,186.36173
2023-10-30,3.72057,4.13387,25.82487,2.05991,1.51469,3.294,17.54792,3.8082,1.80506,2.44989,0.89346,190.7877
2023-10-31,3.65922,4.09522,25.75612,2.00316,1.46855,3.23406,17.55305,3.79158,1.76378,2.59336,0.85641,158.67454
2023-11-01,3.73446,4.14716,26.01078,2.06875,1.55204,3.20885,17.5908,3.849,1.83084,2.68689,0.91627,159.24142
2023-11-02,3.6106,4.02021,25.46046,2.0164,1.52367,3.02983,17.66234,3.66879,1.75821,2.65306,0.84653,160.99262
2023-11-03,3.56628,3.97361,25.25531,2.01603,1.48874,2.98809,17.58967,3.61008,1.73544,2.60681,0.81313,162.22905
2023-11-06,3.55457,4.02097,25.26097,2.03759,1.51653,3.1213,17.49297,3.6643,1.78332,2.68576,0.91319,162.26163
2023-11-07,3.62217,4.08596,24.87571,2.09552,1.5682,3.16638,18.23125,3.7243,1.82512,2.78118,0.95784,166.8543
2023-11-08,3.64215,4.11999,24.58695,2.13874,1.59015,3.18723,19.33499,3.72824,1.85218,2.86567,0.95984,174.56725
2023-11-09,3.57812,4.10666,24.65891,2.10564,1.54594,3.16567,19.93112,3.71472,1.80229,2.83702,0.93281,181.27375
2023-11-10,3.61313,4.09193,24.75731,2.08747,1.5433,3.14133,19.48947,3.72911,1.80534,2.79457,0.91876,181.92366
2023-11-13,3.64904,4.13789,24.95705,2.12835,1.55346,3.19163,19.76766,3.78123,1.83071,2.8441,0.92837,181.24998
2023-11-14,3.64776,4.13035,24.97459,2.12482,1.54881,3.11224,20.29766,3.75894,1.80803,2.86284,0.91572,177.0645
2023-11-15,3.58237,4.08716,24.47668,2.07329,1.50026,3.11565,20.5432,3.74228,1.75277,2.8304,0.87223,174.23543
2023-11-16,3.5983,4.10299,23.82586,2.09301,1.51181,3.23378,20.22533,3.76995,1.78425,2.83949,0.89902,176.949
2023-11-17,3.572,4.08944,24.15516,2.08016,1.49393,3.2255,20.10006,3.7367,1.77098,2.80542,0.89002,178.95199
2023-11-20,3.55252,4.01483,22.45715,2.05556,1.46141,3.21181,19.40866,3.69441,1.75642,2.78428,0.87177,180.74148
2023-11-21,3.49135,3.96297,21.65141,2.04491,1.43298,3.18126,19.20557,3.64063,1.73405,2.75309,0.89989,182.79728
2023-11-22,3.47109,3.92772,21.11624,2.03049,1.41942,3.15017,19.24887,3.6156,1.69948,2.70629,0.89216,184.30431
2023-11-24,3.4223,3.85164,19.57222,2.01427,1.3702,3.08963,19.15221,3.59964,1.66061,2.65886,0.8488,184.67249
2023-11-27,3.47834,3.90805,20.06948,2.04007,1.41217,3.12831,19.25137,3.6655,1.70609,2.70826,0.9158,182.83059
2023-11-28,3.51265,3.94293,20.56592,2.03013,1.39597,3.09471,19.62847,3.67311,1.69907,2.78437,0.94809,183.12132
2023-11-29,3.43929,3.8959,20.22876,2.00954,1.37041,3.00893,19.96448,3.58333,1.64186,2.89519,0.9111,178.80438
2023-11-30,3.38587,3.81634,19.84386,1.95734,1.34177,3.03805,20.16071,3.58342,1.60487,2.84617,0.84353,180.54374
2023-12-01,3.45264,3.83168,19.82488,2.00448,1.3675,2.99611,20.58894,3.57817,1.61147,2.83996,0.84052,175.13622
2023-12-04,3.37867,3.78269,19.58302,1.99384,1.32795,2.96468,20.55156,3.54991,1.58068,2.78638,0.81152,181.80633
2023-12-05,3.38945,3.77873,19.32915,1.99762,1.34545,2.98492,20.25343,3.57124,1.61539,2.81003,0.82654,185.86132
2023-12-06,3.35868,3.77398,19.0789,2.01769,1.35856,2.99646,20.07747,3.58854,1.626,2.80657,0.81961,186.13084
2023-12-07,3.34495,3.77209,19.08197,2.01323,1.33277,2.99594,20.27404,3.61207,1.61629,2.81048,0.79237,192.0117
2023-12-08,3.31758,3.77065,19.20214,2.00038,1.32082,2.9906,20.18522,3.63289,1.62274,2.82754,0.80748,198.28233
2023-12-11,3.33453,3.79225,19.40102,2.00014,1.31996,2.97458,20.33404,3.65753,1.6331,2.82661,0.80572,204.2908
2023-12-12,3.33243,3.80455,18.86682,2.01076,1.34693,3.00965,20.54474,3.67704,1.66428,2.85181,0.83639,206.55963
2023-12-13,3.4208,3.8229,18.21402,2.02653,1.41501,3.07689,21.41453,3.64524,1.71517,2.87034,0.85935,203.89182
2023-12-14,3.25494,3.71121,18.19279,1.98864,1.3571,2.9441,21.19483,3.48006,1.64063,2.80694,0.85949,200.12717
2023-12-15,3.24328,3.70705,18.50055,1.99458,1.35225,2.94224,21.33474,3.47532,1.63597,2.82285,0.85827,201.22478
2023-12-18,3.21101,3.68706,18.42829,1.97528,1.34055,2.94809,21.00031,3.48414,1.62273,2.82583,0.84954,200.68406
2023-12-19,3.19628,3.66703,18.52706,1.97997,1.32979,2.89352,20.85802,3.46279,1.60306,2.81205,0.84733,202.81916
2023-12-20,3.23825,3.69711,18.72762,2.00616,1.36255,2.86267,20.82849,3.47884,1.64323,2.84507,0.8849,200.29499
2023-12-21,3.20117,3.66007,18.60119,1.98391,1.33116,2.80413,20.81698,3.42107,1.61368,2.79777,0.85734,200.36919
2023-12-22,3.18958,3.64935,18.63874,1.97253,1.31553,2.77624,20.7828,3.40893,1.59431,2.79051,0.84127,202.70034
2023-12-26,3.20283,3.66023,18.63709,1.99336,1.32882,2.78197,20.79185,3.42064,1.60366,2.81265,0.84987,202.26322
2023-12-27,3.26916,3.72203,18.87788,2.05249,1.38609,2.83765,20.80206,3.45406,1.67246,2.86831,0.91701,206.09727
2023-12-28,3.21576,3.68054,18.95333,2.01365,1.34937,2.75189,20.62124,3.40889,1.62399,2.84437,0.87843,210.36551
2023-12-29,3.18943,3.66112,19.07328,1.99533,1.32296,2.71897,20.54695,3.39751,1.59709,2.8239,0.84978,214.2239
2024-01-02,3.24089,3.73186,19.38168,2.04999,1.37071,2.83194,20.0129,3.51151,1.6577,2.92765,0.90179,210.35805
2024-01-03,3.39369,3.87355,19.82923,2.13829,1.48521,3.00749,20.08,3.61355,1.7765,3.1066,1.0036,209.13047
2024-01-04,3.36807,3.84967,20.1611,2.10403,1.44822,2.96922,19.70565,3.5707,1.75165,3.07083,0.94833,205.97333
2024-01-05,3.35567,3.80114,19.96667,2.07821,1.40723,2.94474,19.34759,3.50453,1.71158,3.01311,0.9234,201.1723
2024-01-08,3.43582,3.86662,20.45563,2.07656,1.44321,3.08004,19.56516,3.54689,1.76237,3.07987,0.95398,193.44927
2024-01-09,3.44082,3.88977,20.81584,2.06383,1.43501,3.11776,20.38812,3.52021,1.76722,3.07082,0.95339,191.89817
2024-01-10,3.35421,3.78978,19.84447,1.99206,1.38224,3.03815,20.17903,3.42287,1.71489,2.95999,0.90646,184.40492
2024-01-11,3.35408,3.75699,19.23437,1.97036,1.37964,3.00925,20.11084,3.41032,1.71759,2.93028,0.88322,185.57083
2024-01-12,3.33508,3.72852,19.06151,1.94046,1.38754,2.95463,19.67877,3.42669,1.68636,2.86619,0.87981,184.91232
2024-01-16,3.3007,3.69551,19.21206,1.88935,1.34277,2.92043,19.29981,3.42259,1.64545,2.83507,0.82338,185.44035
2024-01-17,3.33626,3.72571,19.51958,1.89965,1.36466,2.98624,19.1009,3.44567,1.69229,2.86157,0.85779,186.7595
2024-01-18,3.31323,3.72014,19.65834,1.88595,1.33348,3.02215,18.79024,3.41532,1.70224,2.86339,0.8327,192.97598
2024-01-19,3.34057,3.74248,19.6563,1.92477,1.33504,3.0969,18.39536,3.4144,1.70993,2.9121,0.85957,200.04225
2024-01-22,3.34434,3.77467,19.4476,2.01845,1.34366,3.12417,18.17591,3.40528,1.77383,2.9554,0.89577,200.68384
2024-01-23,3.36392,3.81774,18.92412,2.06101,1.39585,3.17594,17.97147,3.46279,1.76383,3.00336,0.94463,202.7452
2024-01-24,3.32978,3.78588,18.97374,2.03526,1.35772,3.11552,17.50455,3.43328,1.73772,2.97988,0.91513,202.59028
2024-01-25,3.36733,3.77055,18.72359,2.04385,1.3627,3.09904,17.09065,3.44379,1.71554,3.01221,0.93713,205.43245
2024-01-26,3.33768,3.74327,18.52967,2.04207,1.36633,3.05508,16.95183,3.43516,1.6929,3.02201,0.9274,209.17969
2024-01-29,3.35274,3.73473,18.88876,2.0508,1.352,3.0046,17.331,3.41577,1.64295,3.00586,0.92219,239.75849
2024-01-30,3.36029,3.74406,19.36062,2.08922,1.37274,3.0072,17.47836,3.42077,1.62426,3.04816,0.94421,243.39318
2024-01-31,3.36408,3.77571,19.63584,2.24259,1.42805,3.09612,17.86025,3.40504,1.6742,3.10544,0.97129,221.97663
2024-02-01,3.35344,3.78029,19.54029,2.20146,1.43629,3.21788,18.09004,3.4075,1.68715,3.12601,0.96702,212.8121
2024-02-02,3.28908,3.72545,19.19656,2.1548,1.39205,3.20636,17.59208,3.3738,1.66734,3.12753,0.92734,213.75152
2024-02-05,3.25929,3.70511,18.69599,2.11177,1.39617,3.24406,17.4276,3.38295,1.66009,3.15892,0.9262,212.4539
2024-02-06,3.28074,3.69859,18.53675,2.09482,1.39841,3.22956,16.75132,3.39304,1.68473,3.18937,0.95281,214.02988
2024-02-07,3.25786,3.69488,19.3674,2.09119,1.39693,3.18532,16.18983,3.37954,1.65163,3.20491,0.90414,215.16204
2024-02-08,3.25779,3.70333,19.62896,2.07334,1.40337,3.21095,16.15795,3.37842,1.67152,3.22765,0.90144,222.54765
2024-02-09,3.26,3.69051,20.03663,2.07629,1.40186,3.22311,15.18878,3.37187,1.6672,3.21408,0.92035,224.07225
2024-02-12,3.26238,3.68679,20.32115,2.06636,1.39814,3.1811,15.00938,3.42022,1.64182,3.169,0.9024,226.52215
2024-02-13,3.21476,3.65426,20.37275,2.02564,1.36197,3.12654,15.26003,3.37524,1.60759,3.11622,0.88117,228.44929
2024-02-14,3.25359,3.65799,19.54244,2.04986,1.36158,3.10383,15.29104,3.39186,1.62399,3.12585,0.89709,228.44919
2024-02-15,3.19689,3.59369,18.40064,2.04522,1.33687,3.02144,15.3118,3.33702,1.58293,3.09947,0.86251,235.19299
2024-02-16,3.18386,3.57266,17.88465,2.02529,1.33295,3.01828,15.40446,3.31944,1.5731,3.09142,0.87333,237.88492
2024-02-20,3.17317,3.5813,17.37592,2.02258,1.32505,3.04085,15.62494,3.33592,1.57406,3.18439,0.88121,241.91079
2024-02-21,3.14083,3.57458,17.81344,1.99908,1.30358,3.03222,15.50952,3.31613,1.55825,3.16184,0.85784,248.04278
2024-02-22,3.11402,3.51371,17.11853,2.00273,1.30775,2.98007,14.9798,3.26149,1.56631,3.03689,0.8482,218.31598
2024-02-23,3.11453,3.49784,16.82735,1.99808,1.32212,2.97008,14.96793,3.25332,1.5708,2.94036,0.84984,219.00695
2024-02-26,3.06634,3.49799,16.99797,1.99032,1.31727,2.94882,15.1264,3.24669,1.55373,2.9403,0.83157,220.0305
2024-02-27,3.07281,3.50924,17.55452,1.98044,1.31031,2.97435,14.85889,3.26728,1.50443,2.9633,0.82551,224.29393
2024-02-28,3.08162,3.51651,17.49184,2.02465,1.33041,2.99352,14.70423,3.29345,1.53296,2.9827,0.84927,230.68725
2024-02-29,3.07768,3.48707,17.0235,2.01929,1.34419,2.99325,14.20258,3.28258,1.52552,3.03949,0.85464,219.28442
2024-03-01,3.0863,3.46089,16.25391,2.00634,1.36658,3.01048,13.40625,3.28383,1.5609,3.0535,0.87116,222.49314
2024-03-04,3.06013,3.43756,15.94722,2.02151,1.33056,3.0242,13.20719,3.28593,1.5399,3.03547,0.86668,222.9647
2024-03-05,3.1006,3.46861,16.12953,2.07178,1.3525,3.06816,13.31937,3.31021,1.5648,3.04655,0.8819,227.62248
2024-03-06,3.09253,3.45359,16.20381,2.07857,1.35392,3.05309,12.89997,3.28673,1.55316,3.06419,0.87444,233.67615
2024-03-07,3.09822,3.47855,16.43226,2.1052,1.3793,3.08053,12.36058,3.31278,1.59967,3.07033,0.89469,238.28678
2024-03-08,3.09056,3.49394,16.85902,2.09845,1.39078,3.06757,12.17572,3.32467,1.60228,3.05875,0.89098,234.87462
2024-03-11,3.07121,3.47705,17.03763,2.08797,1.35766,3.05206,12.42552,3.32846,1.57423,2.97596,0.86173,236.1096
2024-03-12,3.03598,3.41122,16.35137,2.05572,1.33629,3.00834,12.10659,3.3223,1.54559,2.79997,0.83115,236.96828
2024-03-13,2.9905,3.36083,15.8345,2.04205,1.30235,2.91912,12.40772,3.27765,1.5127,2.70287,0.78772,233.58998
2024-03-14,2.97114,3.35604,16.2179,2.01245,1.27832,2.90982,12.51842,3.23842,1.50318,2.72521,0.7673,239.53585
2024-03-15,2.97791,3.35669,16.01087,2.01707,1.2776,2.92196,12.64912,3.23649,1.50727,2.70337,0.77018,241.74099
2024-03-18,2.98502,3.35486,15.80213,2.0009,1.27753,2.92806,12.64555,3.23404,1.5093,2.69315,0.77243,244.68136
2024-03-19,2.98444,3.36238,15.27841,2.03149,1.28295,2.94394,12.74636,3.27356,1.52689,2.66932,0.79301,247.40744
2024-03-20,2.96149,3.33285,14.97539,2.01891,1.26682,2.87608,13.03471,3.25283,1.50495,2.62209,0.77202,249.15473
2024-03-21,2.8713,3.23707,14.47561,1.9668,1.23657,2.79441,12.54077,3.16433,1.46206,2.55683,0.74086,253.73338
2024-03-22,2.89217,3.2505,14.32657,1.98109,1.26499,2.87067,12.24766,3.17335,1.48129,2.60957,0.75898,257.11233
2024-03-25,2.87992,3.23852,14.14243,1.97711,1.25283,2.88026,12.18426,3.16554,1.47832,2.62827,0.7605,258.36824
2024-03-26,2.89205,3.25464,14.25556,1.97961,1.26867,2.91859,12.19689,3.16844,1.49846,2.65378,0.7768,260.19692
2024-03-27,2.90645,3.26565,14.36513,2.01044,1.27466,2.90923,12.271,3.16202,1.5143,2.65239,0.80597,259.55564
2024-03-28,2.87223,3.28562,14.52358,2.01145,1.26737,2.92061,12.3256,3.13784,1.5236,2.83104,0.8205,217.20175
2024-04-01,2.80655,3.24011,14.32339,1.98294,1.23069,2.90218,12.07626,3.1133,1.49545,2.8002,0.79268,205.21934
2024-04-02,2.84769,3.26531,14.50756,2.01091,1.2478,2.91209,12.13989,3.13077,1.52572,2.75299,0.826,201.3488
2024-04-03,2.84237,3.24464,14.2288,2.04452,1.2384,2.85326,12.03787,3.10424,1.52579,2.7137,0.82616,195.91087
2024-04-04,2.81688,3.20684,13.58793,2.00588,1.22691,2.87505,11.80468,3.08801,1.53511,2.6885,0.83968,195.30269
2024-04-05,2.75874,3.12703,12.96378,1.96689,1.17786,2.81181,11.62633,3.05391,1.49065,2.61319,0.7999,197.14708
2024-04-08,2.76725,3.11788,12.74498,1.98699,1.17082,2.78145,11.79928,3.06201,1.49669,2.5917,0.79177,194.58661
2024-04-09,2.76576,3.09955,12.31588,1.99805,1.17763,2.77062,11.74562,3.04715,1.47922,2.57138,0.77094,192.92096
2024-04-10,2.695,3.09348,12.75474,1.95545,1.13109,2.74948,11.82346,3.06191,1.45868,2.54761,0.7453,191.29725
2024-04-11,2.75778,3.11864,12.84454,1.95265,1.13443,2.76582,12.05572,3.089,1.47144,2.5356,0.70987,190.1834
2024-04-12,2.82967,3.21261,13.32253,2.00915,1.16049,2.86072,12.58648,3.18825,1.50195,2.57235,0.75024,191.80959
2024-04-15,2.87215,3.27965,13.71961,2.05152,1.16869,2.9569,12.78435,3.25794,1.54211,2.62467,0.75874,192.58506
2024-04-16,2.91196,3.29227,13.78059,2.10863,1.19137,2.965,12.13568,3.27866,1.56583,2.63115,0.76948,197.29457
2024-04-17,2.89907,3.24511,12.70147,2.09541,1.20659,3.00484,11.40684,3.26925,1.57881,2.66592,0.78622,196.07332
2024-04-18,2.84932,3.22911,12.4245,2.08158,1.19537,3.02179,11.40745,3.24911,1.56533,2.75523,0.77991,193.9187
2024-04-19,2.85565,3.22274,12.14467,2.07389,1.19515,3.04647,11.74849,3.2202,1.56608,2.75118,0.78227,195.08799
2024-04-22,2.83104,3.15707,11.42699,2.05271,1.19156,2.98498,11.38228,3.16065,1.5608,2.71949,0.77146,193.66133
2024-04-23,2.81655,3.1412,11.74846,2.03563,1.19052,2.94731,11.445,3.09331,1.55057,2.70257,0.75887,193.68309
2024-04-24,2.83883,3.16767,12.04193,2.05051,1.20438,2.97379,11.59412,3.11342,1.56272,2.70567,0.76884,190.74556
2024-04-25,2.85111,3.17045,12.32883,2.0498,1.21569,2.99647,11.18991,3.12114,1.56805,2.71893,0.76361,190.75276
2024-04-26,2.83968,3.14898,12.10611,2.03162,1.22079,2.97444,11.14604,3.06978,1.57781,2.70357,0.76373,188.04733
2024-04-29,2.83324,3.14594,12.07545,2.03247,1.22008,2.93512,11.10652,3.0642,1.58297,2.70332,0.77569,187.51236
2024-04-30,3.00521,4.1002,12.15449,2.01931,1.21438,3.02938,11.2047,3.08885,1.60095,2.72947,0.80061,147.99465
2024-05-01,3.0637,4.13185,12.2449,2.00056,1.23504,3.04176,11.38599,3.12118,1.60167,2.78002,0.78238,151.51383
2024-05-02,3.06155,4.13451,12.36168,1.99009,1.22708,2.99419,11.41977,3.11888,1.57855,2.77442,0.79332,153.5696
2024-05-03,3.0284,4.08257,12.41614,1.95603,1.22221,2.93525,11.39613,3.07731,1.55965,2.63449,0.74613,150.83477
2024-05-06,3.0111,4.05091,12.28974,1.91715,1.23007,2.82929,11.25511,3.07098,1.5405,2.58454,0.76187,151.55075
2024-05-07,3.0132,4.05995,12.20865,1.95146,1.25202,2.86856,11.13937,3.08254,1.54815,2.63001,0.79612,151.71164
2024-05-08,2.98134,4.0591,12.32977,1.97378,1.17906,2.90026,11.30996,3.0809,1.49415,2.65912,0.79974,155.70915
2024-05-09,2.987,4.05647,12.63153,2.00311,1.18514,2.88865,11.47737,2.96759,1.49935,2.64935,0.77963,159.31979
2024-05-10,2.95939,4.06407,12.70841,2.02062,1.18275,2.87534,11.58701,2.97553,1.51077,2.62709,0.76437,162.86145
2024-05-13,2.95982,4.05642,12.44731,2.01791,1.17696,2.8953,11.70224,2.99272,1.50162,2.60386,0.75909,163.54153
2024-05-14,2.98655,4.08961,12.42355,2.06972,1.1879,2.94218,11.87063,2.98592,1.54774,2.61485,0.8054,164.95757
