Date,CSAD,Rm,abs_Rm,Rm_sq,D_up,D_down,N
2016-01-12,0.008314546296332345,0.015857871133333402,0.015857871133333402,0.0002514720768814088,1,0,37
2016-01-13,0.010414481141553559,-0.0008385153858894837,0.0008385153858894837,7.031080523733898e-07,0,1,37
2016-01-14,0.009971299289086603,-0.02028175502581153,0.02028175502581153,0.0004113495869270312,0,1,37
2016-01-15,0.010543387732316965,-0.0280835118505939,0.0280835118505939,0.000788683637862448,0,1,37
2016-01-18,0.010226108492366203,-0.002436735708749461,0.002436735708749461,5.937680914294737e-06,0,1,37
2016-01-19,0.011395304567845538,0.02143946813728236,0.02143946813728236,0.0004596507940095455,1,0,37
2016-01-20,0.010636451895846319,-0.03425274207642276,0.03425274207642276,0.0011732503397539422,0,1,37
2016-01-21,0.012118549011805929,0.019166385355220694,0.019166385355220694,0.0003673503275848183,1,0,37
2016-01-22,0.008799060122090347,0.024394487350976712,0.024394487350976712,0.0005950910131169628,1,0,37
2016-01-25,0.012530615906428238,0.00012518131219242367,0.00012518131219242367,1.5670360922217037e-08,1,0,37
